"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"3916","link","crisis",12,1,9,1,26,1.687,31,0.861111111111111,1,0,0,1.511,"crisis",1,NA,5.396,"crisis",1,5.016,"7.607"
"3927","replace","roach",11,1,18,1,75,5.01,33,0.916666666666667,1,1,1,6.302,"roach",1,NA,5.349,"roach",1,10.74,"14.393"
"3927","pea","bathtub",12,1,5,1,67,2.296,30,0.833333333333333,1,1,1,1.345,"bathtub",1,NA,8.464,"bathtub",1,1.842,"4.956"
"3927","bleach","ruin",10,1,24,1,69,3.425,8,0.222222222222222,1,1,1,4.805,"ruin",1,NA,5.602,"ruin",1,2.436,"4.258"
"3927","climax","saucer",11,1,11,1,63,7.308,5,0.138888888888889,1,1,1,1.646,"saucer",1,NA,4.719,"saucer",1,2.25,"4.331"
"3927","biology","temper",2,0,6,1,78,7.785,1,0.0277777777777778,1,1,1,-99,"temper",1,NA,7.41,"temper",1,3.183,"5.198"
"3927","visit","glove",2,0,2,1,64,3.426,12,0.333333333333333,0,1,0,2.643,"",NA,NA,NA,"don't know",0,49.784,"59.528"
"3927","port","cinema",2,0,34,1,31,3.574,28,0.777777777777778,0,1,0,2.452,"",NA,NA,NA,"cinema",1,4.891,"8.68"
"3927","find","clown",2,0,29,1,79,9.498,3,0.0833333333333333,0,1,0,2.691,"",NA,NA,NA,"clown",1,3.577,"6.783"
"3927","remind","foam",2,0,22,1,69,8.069,20,0.555555555555556,0,1,0,1.331,"",NA,NA,NA,"foam",1,3.369,"5.566"
"3927","plant","worm",1,0,17,1,74,5.46,22,0.611111111111111,0,1,0,1.278,"",NA,NA,NA,"worms",0,2.28,"4.803"
"3927","grip","beach",12,1,14,1,39,6.87,13,0.361111111111111,0,1,0,1.482,"",NA,NA,NA,"beach",1,2.191,"4.825"
"3927","prison","loaf",3,0,10,1,77,6.284,32,0.888888888888889,1,1,1,1.627,"loaf",1,NA,3.653,"loaf",1,1.739,"3.539"
"3927","bias","sirloin",1,0,7,1,30,4.748,31,0.861111111111111,0,1,0,3.231,"",NA,NA,NA,"sirloin",1,4.425,"7.863"
"3927","need","faucet",11,1,3,1,70,3.811,14,0.388888888888889,1,1,1,2.627,"faucet",1,NA,5.253,"faucet",1,2.361,"4.8"
"3927","glue","force",11,1,9,1,70,6.651,9,0.25,1,1,1,1.887,"force",1,NA,4.948,"force",1,3.031,"5.273"
"3927","caring","skirt",1,0,19,1,17,2.833,18,0.5,0,1,0,2.216,"",NA,NA,NA,"don't know",0,10.926,"15.39"
"3927","fan","feature",1,0,25,1,19,3.638,16,0.444444444444444,0,1,0,1.238,"",NA,NA,NA,"don't know",0,25.744,"28.046"
"3927","want","ascent",10,1,31,1,12,14.789,15,0.416666666666667,0,1,0,1.191,"",NA,NA,NA,"don't know",0,21.711,"24.899"
"3927","calf","annoy",2,0,35,1,68,13.965,34,0.944444444444444,1,1,1,1.711,"annoy",1,NA,4.126,"annoy",1,2.263,"4.929"
"3927","pork","emperor",10,1,15,1,62,5.275,7,0.194444444444444,1,1,1,1.871,"emperor",1,NA,7.218,"emperor",1,2.383,"11.773"
"3927","copy","bedroom",3,0,28,1,64,5.837,24,0.666666666666667,0,1,0,1.666,"",NA,NA,NA,"bedroom",1,2.287,"5.01"
"3927","shrink","mafia",10,1,32,1,66,3.135,35,0.972222222222222,1,1,1,2.157,"mafia",1,NA,4.479,"mafia",1,2.472,"4.421"
"3927","nerve","bumper",11,1,20,1,45,3.941,17,0.472222222222222,0,1,0,1.952,"",NA,NA,NA,"bumper",1,7.948,"12.695"
"3927","fee","chowder",3,0,8,1,34,41.83,27,0.75,0,1,0,3.305,"",NA,NA,NA,"chowder",1,5.791,"8.226"
"3927","knock","otter",12,1,12,1,68,4.863,6,0.166666666666667,1,1,1,1.522,"otter",1,NA,3.363,"otter",1,2.076,"3.77"
"3927","date","laugh",12,1,27,1,70,3.282,29,0.805555555555556,1,1,1,1.228,"laugh",1,NA,4.183,"laugh",1,1.906,"5.991"
"3927","anger","decay",1,0,1,1,24,5.716,2,0.0555555555555556,0,1,0,8.231,"",NA,NA,NA,"don't know",0,26.742,"29.127"
"3927","process","joker",10,1,36,1,72,3.952,4,0.111111111111111,1,1,1,2.538,"joker",1,NA,4.887,"joker",1,2.801,"4.299"
"3927","capital","figure",3,0,23,1,29,6.832,25,0.694444444444444,0,1,0,1.884,"",NA,NA,NA,"don't know",0,21.99,"24.423"
"3927","bullet","walkway",11,1,16,1,78,5.223,21,0.583333333333333,1,1,1,1.405,"walkway",1,NA,4.517,"walkway",1,2.638,"5.61"
"3927","smother","surgery",3,0,4,1,26,3.511,19,0.527777777777778,0,1,0,1.963,"",NA,NA,NA,"surgery",1,5.234,"8.278"
"3927","bacon","feud",3,0,33,1,78,4.092,10,0.277777777777778,0,1,0,1.356,"",NA,NA,NA,"feud",1,2.824,"4.874"
"3927","chicken","beet",1,0,30,1,61,2.869,23,0.638888888888889,0,1,0,2.611,"",NA,NA,NA,"don't know",0,19.063,"36.441"
"3927","rock","milk",10,1,21,1,60,1066.302,11,0.305555555555556,1,1,1,2.235,"milk",1,NA,4.501,"milk",1,4.055,"5.933"
"3927","link","crisis",12,1,26,1,27,5.254,36,1,1,1,1,1.886,"crisis",1,NA,16.042,"crisis",1,6.503,"8.836"
"3927","mill","feast",12,1,13,1,42,6.978,26,0.722222222222222,1,1,1,1.588,"feast",1,NA,4.05,"feast",1,2.217,"4.198"
"3975","smother","surgery",3,0,36,1,14,5.292,21,0.583333333333333,0,1,0,0.773,"",NA,NA,NA,"tree",0,9.952,"11.461"
"3975","visit","glove",2,0,6,1,2,2.494,27,0.75,0,1,0,1.207,"",NA,NA,NA," upset",0,7.427,"32.511"
"3975","nerve","bumper",11,1,24,1,21,3.501,17,0.472222222222222,0,1,0,0.671,"",NA,NA,NA,"king",0,9.064,"10.554"
"3975","knock","otter",12,1,21,1,12,2.134,35,0.972222222222222,1,1,1,1.003,"otter",1,NA,8.596,"beam",0,49.109,"51.372"
"3975","process","joker",10,1,18,1,28,1.657,6,0.166666666666667,0,1,0,0.739,"",NA,NA,NA,"dream",0,5.672,"7.842"
"3975","want","ascent",10,1,14,1,57,1.595,23,0.638888888888889,1,1,1,0.898,"ascent",1,NA,4.528,"font",0,19.246,"20.763"
"3975","remind","foam",2,0,7,1,25,12.936,32,0.888888888888889,1,1,1,0.751,"roach",0,NA,3.651,"roach",0,24.137,"26.052"
"3975","find","clown",2,0,32,1,32,4.295,2,0.0555555555555556,0,1,0,7.191,"",NA,NA,NA,"door",0,18.518,"20.009"
"3975","prison","loaf",3,0,5,1,35,2.616,8,0.222222222222222,0,1,0,0.673,"",NA,NA,NA,"flood",0,17.292,"18.857"
"3975","capital","figure",3,0,20,1,18,2.339,20,0.555555555555556,0,1,0,0.658,"",NA,NA,NA,"state",0,20.231,"22.076"
"3975","replace","roach",11,1,10,1,34,1.533,34,0.944444444444444,1,1,1,0.591,"roach",1,NA,2.337,"roach",1,2.998,"5.047"
"3975","fee","chowder",3,0,26,1,2,3.048,25,0.694444444444444,0,1,0,0.892,"",NA,NA,NA,"bug",0,4.102,"5.06"
"3975","rock","milk",10,1,3,1,37,2.266,14,0.388888888888889,0,1,0,1.404,"",NA,NA,NA,"milk",1,2.509,"4.249"
"3975","climax","saucer",11,1,35,1,26,2.406,4,0.111111111111111,0,1,0,0.725,"",NA,NA,NA,"ghost",0,5.419,"7.528"
"3975","date","laugh",12,1,27,1,59,2.26,12,0.333333333333333,1,1,1,0.828,"laugh",1,NA,3.797,"laugh",1,2.638,"5.319"
"3975","bias","sirloin",1,0,25,1,14,3.699,19,0.527777777777778,0,1,0,1.288,"",NA,NA,NA,"road",0,4.888,"10.139"
"3975","caring","skirt",1,0,28,1,6,1.861,24,0.666666666666667,0,1,0,0.647,"",NA,NA,NA,"bird",0,6.304,"7.692"
"3975","plant","worm",1,0,33,1,63,1.376,30,0.833333333333333,1,1,1,1.093,"pressue",0,NA,14.852,"poison",0,9.987,"12.027"
"3975","glue","force",11,1,9,1,32,2.713,29,0.805555555555556,1,1,1,1.213,"force",1,NA,4.032,"restrict",0,97.608,"100.048"
"3975","calf","annoy",2,0,12,1,14,1.596,36,1,1,1,1,0.685,"annoy",1,NA,2.238,"evil",0,19.584,"21.129"
"3975","copy","bedroom",3,0,31,1,4,3.561,26,0.722222222222222,0,1,0,1.18,"",NA,NA,NA,"frog",0,5.207,"6.898"
"3975","anger","decay",1,0,4,1,34,1.961,28,0.777777777777778,1,1,1,0.687,"decay",1,NA,5.76,"misery",0,5.307,"22.852"
"3975","pea","bathtub",12,1,1,1,43,2.499,3,0.0833333333333333,1,1,1,1.169,"bathtub",1,NA,13.471,"bathtub",1,7.534,"9.942"
"3975","pork","emperor",10,1,22,1,34,2.466,9,0.25,1,1,1,0.898,"emperor",1,NA,7.647,"cage",0,13.341,"18.125"
"3975","bullet","walkway",11,1,13,1,34,2.251,18,0.5,1,1,1,1.594,"driveway",0,NA,3.583," driveway",0,1.621,"7.147"
"3975","fan","feature",1,0,15,1,31,2.099,13,0.361111111111111,0,1,0,0.821,"",NA,NA,NA,"wind",0,15.666,"17.367"
"3975","bleach","ruin",10,1,16,1,56,1.108,31,0.861111111111111,1,1,1,0.606,"ruin",1,NA,3.278,"cleanse",0,6.67,"21.122"
"3975","port","cinema",2,0,23,1,14,2.351,5,0.138888888888889,0,1,0,0.684,"",NA,NA,NA,"fight",0,11.758,"14.59"
"3975","need","faucet",11,1,34,1,24,2.681,33,0.916666666666667,1,1,1,0.688,"food",0,NA,8.92,"forest",0,27.791,"33.061"
"3975","grip","beach",12,1,17,1,33,4.849,1,0.0277777777777778,1,1,1,-99,"fan",0,NA,10.015,"handle",0,4.112,"6.001"
"3975","chicken","beet",1,0,11,1,6,1.546,10,0.277777777777778,0,1,0,0.874,"",NA,NA,NA,"door",0,7.401,"9.701"
"3975","bacon","feud",3,0,19,1,20,1.803,22,0.611111111111111,0,1,0,3.606,"",NA,NA,NA,"cat",0,6.759,"9.419"
"3975","link","crisis",12,1,29,1,40,1.742,16,0.444444444444444,1,1,1,0.666,"shield",0,NA,17.999,"shield",0,4.113,"11.125"
"3975","mill","feast",12,1,2,1,37,2.103,11,0.305555555555556,1,1,1,1.591,"loaf",0,NA,9.119,"boulder",0,18.019,"22.905"
"3975","shrink","mafia",10,1,8,1,69,2.412,7,0.194444444444444,1,1,1,0.681,"mafia",1,NA,7.959,"mafia",1,2.207,"4.127"
"3975","biology","temper",2,0,30,1,13,2.941,15,0.416666666666667,0,1,0,1.211,"",NA,NA,NA,"bee",0,15.581,"16.542"
"4013","prison","loaf",3,0,16,1,5,5.289,24,0.666666666666667,1,1,1,1.687,"loaf",1,NA,8.343,"loaf",1,3.712,"8.844"
"4013","rock","milk",10,1,21,1,5,4.376,7,0.194444444444444,0,1,0,1.813,"",NA,NA,NA,"mildew",0,4.411,"7.478"
"4013","grip","beach",12,1,30,1,5,3.526,30,0.833333333333333,1,1,1,1.743,"lettuce",0,NA,9.446,"sock",0,2.912,"5.452"
"4013","bacon","feud",3,0,9,1,5,3.859,14,0.388888888888889,0,1,0,1.686,"",NA,NA,NA,"sand",0,9.19,"11.598"
"4013","chicken","beet",1,0,33,1,10,3.711,11,0.305555555555556,0,1,0,1.807,"",NA,NA,NA,"beets",0,2.57,"6.119"
"4013","caring","skirt",1,0,17,1,5,10.383,5,0.138888888888889,0,1,0,1.742,"",NA,NA,NA,"buy",0,3.484,"5.734"
"4013","copy","bedroom",3,0,2,1,10,4.417,36,1,1,1,1,1.886,"bedroom",1,NA,11.049,"bedroom",1,10.064,"13.502"
"4013","find","clown",2,0,13,1,10,3.544,16,0.444444444444444,0,1,0,1.582,"",NA,NA,NA,"velvet",0,3.524,"8.19"
"4013","date","laugh",12,1,22,1,10,5.279,28,0.777777777777778,1,1,1,1.478,"laugh",1,NA,4.914,"laugh",1,20.124,"23.104"
"4013","shrink","mafia",10,1,12,1,5,3.68,23,0.638888888888889,1,1,1,3.889,"office",0,NA,6.925,"paper",0,21.253,"23.71"
"4013","fee","chowder",3,0,32,1,5,3.434,19,0.527777777777778,1,1,1,1.502,"bread",0,NA,6.567,"paper",0,5.304,"8.254"
"4013","smother","surgery",3,0,36,1,10,4.103,12,0.333333333333333,0,1,0,2.118,"",NA,NA,NA,"blanket",0,10.082,"13.671"
"4013","link","crisis",12,1,4,1,5,3.535,34,0.944444444444444,1,1,1,16.334,"distress",0,NA,13.05,"chain",0,11.386,"13.758"
"4013","replace","roach",11,1,20,1,5,27.233,9,0.25,0,1,0,4.629,"",NA,NA,NA,"chair",0,12.936,"15.551"
"4013","plant","worm",1,0,34,1,10,4.065,25,0.694444444444444,1,1,1,6.11,"worm",1,NA,5.828,"water",0,85.941,"88.172"
"4013","climax","saucer",11,1,27,1,5,5.305,31,0.861111111111111,1,1,1,1.582,"circle",0,NA,59.24,"sun",0,6.801,"9.134"
"4013","bleach","ruin",10,1,11,1,10,25.638,4,0.111111111111111,0,1,0,1.798,"",NA,NA,NA,"foil",0,6.727,"9.126"
"4013","want","ascent",10,1,35,1,10,4.215,8,0.222222222222222,0,1,0,1.494,"",NA,NA,NA,"dye",0,76.837,"80.921"
"4013","visit","glove",2,0,19,1,5,5.209,20,0.555555555555556,1,1,1,2.413,"glove",1,NA,5.683,"clan",0,102.543,"107.49"
"4013","bias","sirloin",1,0,8,1,5,3.704,27,0.75,1,1,1,4.415,"fence",0,NA,8.566,"peanut",0,12.558,"18.126"
"4013","mill","feast",12,1,10,1,10,3.385,26,0.722222222222222,1,1,1,1.543,"work",0,NA,6.164,"water",0,4.699,"9.126"
"4013","remind","foam",2,0,5,1,5,4.249,18,0.5,0,1,0,1.534,"",NA,NA,NA,"cabinet",0,838.399,"842.433"
"4013","pork","emperor",10,1,18,1,5,4.09,10,0.277777777777778,0,1,0,1.366,"",NA,NA,NA,"nail",0,18.28,"20.815"
"4013","calf","annoy",2,0,1,1,5,4.505,17,0.472222222222222,0,1,0,1.559,"",NA,NA,NA,"dirt",0,4.932,"7.558"
"4013","bullet","walkway",11,1,14,1,5,3.776,21,0.583333333333333,1,1,1,3.894,"grass",0,NA,8.731,"plug",0,68.234,"70.809"
"4013","anger","decay",1,0,23,1,5,4.102,2,0.0555555555555556,0,1,0,9.477,"",NA,NA,NA,"crowd",0,68.926,"71.351"
"4013","glue","force",11,1,25,1,10,3.808,3,0.0833333333333333,0,1,0,7.126,"",NA,NA,NA,"heavy",0,4.267,"7.135"
"4013","pea","bathtub",12,1,26,1,10,4.402,22,0.611111111111111,1,1,1,1.605,"bathtub",1,NA,5.782,"bathtub",1,2.712,"6.31"
"4013","nerve","bumper",11,1,3,1,5,1975.933,1,0.0277777777777778,0,1,0,-99,"",NA,NA,NA,"back",0,84.49,"86.704"
"4013","biology","temper",2,0,29,1,5,3.857,13,0.361111111111111,0,1,0,1.646,"",NA,NA,NA,"green",0,29.068,"31.67"
"4013","process","joker",10,1,15,1,5,3.24,33,0.916666666666667,1,1,1,3.07,"chain",0,NA,7.862,"wheat",0,4.806,"7.629"
"4013","knock","otter",12,1,28,1,5,4.84,6,0.166666666666667,0,1,0,2.014,"",NA,NA,NA,"grain",0,23.707,"26.569"
"4013","port","cinema",2,0,7,1,10,7.063,32,0.888888888888889,1,1,1,1.415,"theater",0,NA,8.166,"cinema",1,3.108,"6.489"
"4013","need","faucet",11,1,31,1,10,3.279,35,0.972222222222222,1,1,1,1.486,"faucet",1,NA,8.295,"sky",0,48.999,"51.388"
"4013","capital","figure",3,0,6,1,5,6.238,29,0.805555555555556,1,1,1,2.838,"pig",0,NA,9.509,"reef",0,60.086,"62.948"
"4013","fan","feature",1,0,24,1,5,8.73,15,0.416666666666667,0,1,0,1.492,"",NA,NA,NA,"cloud",0,178.434,"181.629"
"4118","capital","figure",3,0,23,1,2,0.854,28,0.777777777777778,0,0,1,0.336,"",NA,NA,NA,"gains",0,9.296,"10.543"
"4118","bacon","feud",3,0,7,1,1,0.798,10,0.277777777777778,1,0,0,0.592,"fued",0,NA,3.534,"fued",0,5.744,"6.487"
"4118","nerve","bumper",11,1,32,1,1,1.685,29,0.805555555555556,0,0,1,0.327,"",NA,NA,NA,"ending",0,1.368,"2.36"
"4118","copy","bedroom",3,0,14,1,1,0.814,34,0.944444444444444,0,0,1,0.368,"",NA,NA,NA,"cat",0,4.321,"5.025"
"4118","grip","beach",12,1,18,1,1,1.254,4,0.111111111111111,1,0,0,0.824,"beach",1,NA,6.856,"bleach",0,4.169,"5.264"
"4118","date","laugh",12,1,28,1,1,0.799,16,0.444444444444444,1,0,0,0.456,"laugh",1,NA,3.79,"laugh",1,1.465,"5.633"
"4118","mill","feast",12,1,35,1,1,0.9,8,0.222222222222222,1,0,0,0.631,"ton",0,NA,3.608,"ton",0,8.442,"9.106"
"4118","calf","annoy",2,0,12,1,1,0.759,14,0.388888888888889,1,0,0,0.599,"annot",0,NA,3.336,"raise",0,3.455,"4.567"
"4118","link","crisis",12,1,2,1,1,0.799,36,1,0,0,1,0.376,"",NA,NA,NA,"zelda",0,1.704,"4.088"
"4118","prison","loaf",3,0,15,1,1,0.844,7,0.194444444444444,1,0,0,0.808,"loaf",1,NA,2.208,"loaf",1,2.176,"3.024"
"4118","rock","milk",10,1,30,1,2,0.901,20,0.555555555555556,0,0,1,0.423,"",NA,NA,NA,"milk",1,1.481,"2.736"
"4118","bleach","ruin",10,1,19,1,1,0.718,17,0.472222222222222,1,0,0,0.512,"acid",0,NA,3.583,"bias",0,4.969,"5.801"
"4118","fan","feature",1,0,11,1,1,0.797,11,0.305555555555556,1,0,0,0.88,"chowder",0,NA,5.313,"chowder",0,11.106,"12.345"
"4118","smother","surgery",3,0,5,1,2,0.822,23,0.638888888888889,0,0,1,0.336,"",NA,NA,NA,"port",0,12.586,"13.593"
"4118","remind","foam",2,0,8,1,2,0.862,22,0.611111111111111,0,0,1,0.351,"",NA,NA,NA,"figure",0,4.345,"5.4"
"4118","chicken","beet",1,0,21,1,1,1.113,3,0.0833333333333333,1,0,0,1.005,"beet",1,NA,4.24,"beet",1,1.224,"2.184"
"4118","want","ascent",10,1,22,1,2,0.838,25,0.694444444444444,0,0,1,3.687,"",NA,NA,NA,"need",0,3.673,"4.616"
"4118","need","faucet",11,1,10,1,1,0.815,9,0.25,1,0,0,0.52,"want",0,NA,2.477,"want",0,2.56,"4.015"
"4118","pea","bathtub",12,1,16,1,1,0.941,32,0.888888888888889,0,0,1,0.52,"",NA,NA,NA,"bath",0,3.68,"6.072"
"4118","bullet","walkway",11,1,9,1,1,0.846,30,0.833333333333333,0,0,1,0.352,"",NA,NA,NA,"wound",0,6.049,"7.256"
"4118","bias","sirloin",1,0,29,1,1,0.854,35,0.972222222222222,0,0,1,0.391,"",NA,NA,NA,"steak",0,3.345,"4.432"
"4118","pork","emperor",10,1,1,1,1,1.428,2,0.0555555555555556,1,0,0,1.536,"emperor",1,NA,5.736,"king",0,4.872,"5.863"
"4118","biology","temper",2,0,36,1,2,0.885,27,0.75,0,0,1,0.392,"",NA,NA,NA,"major",0,1.712,"2.624"
"4118","shrink","mafia",10,1,6,1,1,0.91,19,0.527777777777778,0,0,1,0.384,"",NA,NA,NA,"age",0,4.329,"5.288"
"4118","climax","saucer",11,1,13,1,1,2.508,1,0.0277777777777778,1,0,0,-99,"saucer",1,NA,3.104,"platter",0,2.392,"3.808"
"4118","replace","roach",11,1,25,1,1,0.878,18,0.5,1,0,0,0.423,"answer",0,NA,6.656,"chicken",0,4.161,"5.12"
"4118","plant","worm",1,0,3,1,1,0.821,33,0.916666666666667,0,0,1,0.367,"",NA,NA,NA,"grip",0,4.441,"5.304"
"4118","find","clown",2,0,33,1,2,0.87,26,0.722222222222222,0,0,1,0.344,"",NA,NA,NA,"more",0,3.921,"5.24"
"4118","visit","glove",2,0,26,1,1,0.83,31,0.861111111111111,0,0,1,0.367,"",NA,NA,NA,"soon",0,4.656,"5.535"
"4118","caring","skirt",1,0,24,1,1,0.806,12,0.333333333333333,1,0,0,0.864,"milk",0,NA,5.406,"bacon",0,6.785,"7.576"
"4118","glue","force",11,1,34,1,1,0.79,15,0.416666666666667,1,0,0,0.616,"weak",0,NA,4.575,"stick",0,5.616,"6.76"
"4118","port","cinema",2,0,31,1,1,0.83,6,0.166666666666667,1,0,0,0.743,"wine",0,NA,4.215,"cinema",1,1.825,"2.968"
"4118","fee","chowder",3,0,4,1,2,0.885,21,0.583333333333333,0,0,1,0.384,"",NA,NA,NA,"sparrow",0,2.585,"3.808"
"4118","anger","decay",1,0,17,1,1,1.07,5,0.138888888888889,1,0,0,0.679,"bias",0,NA,6.999,"apathy",0,5.048,"6.216"
"4118","knock","otter",12,1,27,1,2,0.807,24,0.666666666666667,0,0,1,0.359,"",NA,NA,NA,"more",0,3.873,"5.089"
"4118","process","joker",10,1,20,1,1,0.934,13,0.361111111111111,1,0,0,0.648,"no clue",0,NA,5.768,"bone",0,6.329,"7.016"
"4174","mill","feast",12,1,17,1,38,3.544,28,0.777777777777778,0,0,1,1.223,"",NA,NA,NA,"feast",1,3.279,"5.301"
"4174","bleach","ruin",10,1,23,1,40,4.296,21,0.583333333333333,0,0,1,1.119,"",NA,NA,NA,"ruin",1,2.056,"3.942"
"4174","caring","skirt",1,0,9,1,26,6.005,20,0.555555555555556,1,0,0,1.159,"skirt",1,NA,4.379,"skirt",1,2.033,"3.847"
"4174","glue","force",11,1,28,1,46,9.082,15,0.416666666666667,1,0,0,0.992,"force",1,NA,4.502,"force",1,1.866,"3.823"
"4174","need","faucet",11,1,16,1,28,6.545,33,0.916666666666667,0,0,1,1.519,"",NA,NA,NA,"crisis",0,9.306,"11.8"
"4174","copy","bedroom",3,0,13,1,28,5.449,23,0.638888888888889,1,0,0,1.047,"bedroom",1,NA,4.896,"bedroom",1,2.161,"4.703"
"4174","bacon","feud",3,0,7,1,30,6.043,13,0.361111111111111,1,0,0,1.054,"feud",1,NA,4.263,"feud",1,2.816,"7.239"
"4174","fan","feature",1,0,27,1,25,6.506,4,0.111111111111111,1,0,0,1.071,"feature",1,NA,4.175,"feature",1,2.009,"4.199"
"4174","shrink","mafia",10,1,10,1,40,5.097,14,0.388888888888889,0,0,1,1.455,"",NA,NA,NA,"mafia",1,2.898,"4.798"
"4174","capital","figure",3,0,14,1,34,5.934,27,0.75,1,0,0,2.151,"figure",1,NA,4.559,"figure",1,2.338,"6.456"
"4174","anger","decay",1,0,22,1,30,4.786,32,0.888888888888889,0,0,1,2.303,"",NA,NA,NA,"walkway",0,29.242,"32.855"
"4174","find","clown",2,0,18,1,40,5.662,22,0.611111111111111,1,0,0,0.975,"clown",1,NA,5.842,"clown",1,2.273,"4.271"
"4174","visit","glove",2,0,21,1,27,8.979,26,0.722222222222222,1,0,0,1.135,"glove",1,NA,5.983,"SKIP",0,41.505,"43.815"
"4174","bullet","walkway",11,1,2,1,30,4.954,18,0.5,0,0,1,1.111,"",NA,NA,NA,"walkway",1,2.249,"5.399"
"4174","calf","annoy",2,0,20,1,37,8.627,6,0.166666666666667,1,0,0,0.815,"annoy",1,NA,4.751,"annoy",1,2.21,"6.223"
"4174","fee","chowder",3,0,26,1,33,6.342,9,0.25,1,0,0,1.725,"chowder",1,NA,4.855,"chowder",1,1.857,"4.791"
"4174","replace","roach",11,1,24,1,25,6.949,10,0.277777777777778,0,0,1,0.847,"",NA,NA,NA,"roach",1,6.969,"9.455"
"4174","rock","milk",10,1,36,1,36,11.729,1,0.0277777777777778,1,0,0,-99,"milk",1,NA,4.371,"milk",1,2.297,"4.239"
"4174","prison","loaf",3,0,34,1,42,4.254,35,0.972222222222222,0,0,1,1.239,"",NA,NA,NA,"loaf",1,4.041,"5.735"
"4174","date","laugh",12,1,33,1,45,3.166,36,1,0,0,1,1.958,"",NA,NA,NA,"laugh",1,2.273,"4.135"
"4174","want","ascent",10,1,3,1,25,6.12,2,0.0555555555555556,0,0,1,10.15,"",NA,NA,NA,"SKIP",0,33.817,"36.383"
"4174","plant","worm",1,0,31,1,66,6.897,24,0.666666666666667,1,0,0,1.119,"worm",1,NA,4.171,"worm",1,1.881,"3.831"
"4174","smother","surgery",3,0,19,1,31,7.094,19,0.527777777777778,1,0,0,0.864,"surgery",1,NA,4.929,"surgery",1,2.127,"5.215"
"4174","grip","beach",12,1,11,1,36,4.855,5,0.138888888888889,0,0,1,1.325,"",NA,NA,NA,"garden",0,44.818,"48.271"
"4174","bias","sirloin",1,0,29,1,27,6.144,31,0.861111111111111,1,0,0,0.944,"sirloin",1,NA,6.505,"sirloin",1,2.545,"5.175"
"4174","link","crisis",12,1,6,1,32,7.288,11,0.305555555555556,1,0,0,0.911,"crisis",1,NA,4.323,"crisis",1,2.727,"5.847"
"4174","pork","emperor",10,1,5,1,38,4.282,25,0.694444444444444,0,0,1,1.231,"",NA,NA,NA,"fender",0,16.578,"34.767"
"4174","knock","otter",12,1,32,1,36,5.241,30,0.833333333333333,0,0,1,1.382,"",NA,NA,NA,"otter",1,2.097,"5.183"
"4174","port","cinema",2,0,15,1,30,5.017,16,0.444444444444444,1,0,0,1.543,"cinema",1,NA,4.215,"cinema",1,2.321,"5.175"
"4174","biology","temper",2,0,25,1,29,3.514,29,0.805555555555556,1,0,0,1.046,"temper",1,NA,3.562,"tender",0,2.489,"4.552"
"4174","pea","bathtub",12,1,30,1,31,10.75,7,0.194444444444444,0,0,1,1.239,"",NA,NA,NA,"bathtub",1,2.335,"5.047"
"4174","chicken","beet",1,0,4,1,38,4.499,12,0.333333333333333,1,0,0,1.983,"beet",1,NA,5.585,"beet",1,2.025,"3.575"
"4174","remind","foam",2,0,1,1,20,6.44,34,0.944444444444444,0,0,1,0.889,"",NA,NA,NA,"SKIP",0,47.121,"49.2"
"4174","nerve","bumper",11,1,12,1,35,5.146,8,0.222222222222222,0,0,1,1.359,"",NA,NA,NA,"SKIP",0,24.13,"26.706"
"4174","process","joker",10,1,8,1,31,3.959,3,0.0833333333333333,0,0,1,1.239,"",NA,NA,NA,"joker",1,19.775,"22.18"
"4174","climax","saucer",11,1,35,1,29,4.246,17,0.472222222222222,0,0,1,1.192,"",NA,NA,NA,"oasis",0,27.322,"29.744"
"4265","bullet","walkway",11,1,28,1,67,1.728,35,0.972222222222222,0,1,0,1.233,"",NA,NA,NA,"walkway",1,7.649,"10.508"
"4265","mill","feast",12,1,35,1,66,2.566,31,0.861111111111111,0,1,0,0.927,"",NA,NA,NA,"feast",1,7.867,"10.324"
"4265","pea","bathtub",12,1,14,1,79,3.478,25,0.694444444444444,0,1,0,1.009,"",NA,NA,NA,"sink",0,6.922,"12.398"
"4265","bleach","ruin",10,1,31,1,91,3.844,23,0.638888888888889,0,1,0,1.401,"",NA,NA,NA,"ruin",1,3.672,"6.344"
"4265","bias","sirloin",1,0,19,1,37,4.087,11,0.305555555555556,1,1,1,2.067,"sirloin",1,NA,6.064,"sirloin",1,4.845,"8.068"
"4265","link","crisis",12,1,22,1,89,2.696,3,0.0833333333333333,1,1,1,2.163,"crisis",1,NA,4.626,"crisis",1,2.186,"5.145"
"4265","fee","chowder",3,0,6,1,78,2.721,8,0.222222222222222,1,1,1,1.489,"chowder",1,NA,17.72,"pay",0,7.715,"9.619"
"4265","copy","bedroom",3,0,1,1,84,3.111,19,0.527777777777778,0,1,0,2.505,"",NA,NA,NA,"page",0,11.997,"13.947"
"4265","knock","otter",12,1,26,1,83,2.394,30,0.833333333333333,0,1,0,1.345,"",NA,NA,NA,"SKIP",0,9.669,"16.905"
